id,scrape_id,source,description,picture_url,host_url,host_since,host_about,host_response_rate,host_is_superhost,host_picture_url,host_listings_count,host_verifications,host_identity_verified,neighbourhood_cleansed,latitude,property_type,accommodates,bathrooms_text,beds,price,maximum_nights,maximum_minimum_nights,maximum_maximum_nights,maximum_nights_avg_ntm,has_availability,availability_60,availability_365,number_of_reviews,number_of_reviews_l30d,number_of_reviews_ly,estimated_revenue_l365d,last_review,review_scores_accuracy,review_scores_checkin,review_scores_location,license,calculated_host_listings_count,calculated_host_listings_count_private_rooms,reviews_per_month
8.03605e+17,20250600000000.0,city scrape,"Spacious Pine Hills flat with many recent updates including refinished hardwood floors, all new windows and a completely remodeled kitchen, including brand new appliances. This unit also has a private laundry room as well as an entrance foyer. There is off street parking and the building is located within walking distance to 2 primary bus routes. This unit is also within walking distance of popular restaurants, Juniors, The Point, Cafe Madison and Kismet Mediterranean Grill.",https://a0.muscache.com/pictures/miso/Hosting-803604897479679272/original/1755d3b9-79e2-4ce5-888c-29fb4c2e8267.jpeg,https://www.airbnb.com/users/show/21886921,2014-09-28,We love to travel the world and we value our hosts because we too are hosts. ,100%,t,https://a0.muscache.com/im/pictures/user/c33b52e9-2425-4718-9180-bfb7bf719901.jpg?aki_policy=profile_x_medium,2,"['email', 'phone']",t,FOURTEENTH WARD,42.66691,Entire rental unit,6,2 baths,3.0,$125.00,365,14,365,365.0,t,26,330,3,0,2,7000.0,09/11/2024,5.0,5.0,5.0,,2,0,0.12
8.03682e+17,20250600000000.0,city scrape,"This amazing home is at the first floor of a newly renovated historic duplex, and will give you all the comforts of home! Tastefully decorated with everything you need and then some!!<br /><br />-> Grab-N-Go items (Coffee, Tea, Light Snacks)<br />-> Smart LED Tvs in every room <br />-> NordicTrack bicycle<br />-> Smart locks with keyless entry<br />-> Fast wireless WiFi<br />-> Queen beds with premium mattresses & pillow covers<br />-> Fully equipped + utensil stocked kitchen + Keurig Coffee <br />-> Full size washer/dryer<br />Enjoy your stay!",https://a0.muscache.com/pictures/hosting/Hosting-803682039097862541/original/ceda6f35-4f07-4622-b511-6fa7a04aa395.jpeg,https://www.airbnb.com/users/show/265709295,2019-06-02,"My husband and I have been living in the Capital Region for 11 years. I am a practicing Physician Assistant and my husband is a Data Scientist/Doctoral student at SUNY Albany. We love cooking, hiking and playing/watching soccer in our spare time. Our goal is to make your stay enjoyable, comfortable and relaxing! Welcome to your home away from home!   ",100%,t,https://a0.muscache.com/im/pictures/user/918a4f54-44c1-42f3-ba34-0e4582a223d4.jpg?aki_policy=profile_x_medium,2,"['email', 'phone']",f,THIRTEENTH WARD,42.6702921,Entire home,10,1 bath,4.0,$146.00,730,1,730,730.0,t,22,308,20,2,8,12264.0,20/05/2025,4.9,4.95,4.95,,2,0,1.35
8.03814e+17,20250600000000.0,city scrape,"Charming 5 room bed and breakfast located across from Washington Park in Albany, NY. Each room has a private bathroom and workstation. Guests have access to a shared kitchen, dining area, living space and small office nook with printer.",https://a0.muscache.com/pictures/miso/Hosting-803814397190632412/original/601e3633-8a6e-4145-bede-14fd0fa43124.png,https://www.airbnb.com/users/show/493882819,2023-01-02,,83%,f,https://a0.muscache.com/im/pictures/user/344a937d-2fa9-41da-9f45-e63d80120abf.jpg?aki_policy=profile_x_medium,7,"['email', 'phone']",t,NINTH WARD,42.656329,Private room in bed and breakfast,2,1 private bath,2.0,$132.00,365,1,1125,1125.0,t,40,177,6,0,3,1584.0,11/10/2024,4.83,4.67,4.5,,6,5,0.26
8.03868e+17,20250600000000.0,city scrape,"Charming 5 room bed and breakfast located across from Washington Park in Albany, NY. Each room has a private bathroom and workstation. Guests have access to a shared kitchen, dining area, living space and small office nook with printer.",https://a0.muscache.com/pictures/miso/Hosting-803867986023966300/original/bac67179-3046-4b3c-9ca9-fbbdd312ee9d.png,https://www.airbnb.com/users/show/493882819,2023-01-02,,83%,f,https://a0.muscache.com/im/pictures/user/344a937d-2fa9-41da-9f45-e63d80120abf.jpg?aki_policy=profile_x_medium,7,"['email', 'phone']",t,NINTH WARD,42.656329,Private room in bed and breakfast,2,1 private bath,1.0,$128.00,365,1,1125,1125.0,t,34,174,9,0,5,1536.0,29/10/2024,4.56,4.78,4.22,,6,5,0.39
8.09525e+17,20250600000000.0,city scrape,"This is a pet-friendly 2 bedroom apartment with an in unit washer and dryer. It is fully furnished with utilities included. The apartment is about one mile away from Albany Medical Center and St. Peters Hospital. The unit received an extensive renovation in 2022: new bathroom and kitchen as well as hardwood floors.  Kick back and relax in this calm, stylish space.",https://a0.muscache.com/pictures/miso/Hosting-809524698302742033/original/4b86811b-d259-4b93-b410-f6b803f6548f.jpeg,https://www.airbnb.com/users/show/172658781,2018-02-10,,100%,f,https://a0.muscache.com/im/pictures/user/178d6f17-2289-488a-be85-96aa44b8aed4.jpg?aki_policy=profile_x_medium,2,"['email', 'phone', 'work_email']",t,NINTH WARD,42.65613972,Entire rental unit,4,1 bath,2.0,$86.00,365,30,365,365.0,t,0,109,1,0,0,5160.0,04/05/2025,5.0,5.0,4.0,,2,0,0.81
8.1364e+17,20250600000000.0,city scrape,"Place is within 2-3 miles of AMC, St. Peter's,  UAlbany, SUNY, College of St. Rose, Washington park, Empire State Plaza, and many other establishments.<br /><br />Only 15 minute ride to the airport !",https://a0.muscache.com/pictures/hosting/Hosting-813640070361665090/original/07706088-75ed-4889-af37-3df83b3f9a79.jpeg,https://www.airbnb.com/users/show/116935236,2017-02-18,"Navy medic, belonged to the Hospital Corps, the only enlisted corps in the navy !  Participated in Operation Pacific Haven and KAL flight 801 mass casualty ops and post-ops.",100%,t,https://a0.muscache.com/im/pictures/user/User-116935236/original/ef802d73-4faf-4c41-be3a-a915518910e2.jpeg?aki_policy=profile_x_medium,5,"['email', 'phone', 'work_email']",t,THIRTEENTH WARD,42.67144,Private room in rental unit,2,1 shared bath,1.0,$45.00,365,7,365,365.0,t,52,356,17,1,2,4410.0,07/06/2025,4.82,4.71,4.82,,5,5,0.75
8.16085e+17,20250600000000.0,city scrape,Perfect location with exposed brick 1 bedroom apartment located in the heart of Albany across Washington park minutes from Albany Med or state offices. Close to many restaurants and bars.,https://a0.muscache.com/pictures/miso/Hosting-816085193659797849/original/27fdee41-2e4b-43b5-a90e-d4c5fc7265ff.jpeg,https://www.airbnb.com/users/show/37769478,2015-07-07,Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,98%,,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,14,"['email', 'phone']",t,SIXTH WARD,42.65258,Entire rental unit,2,1 bath,1.0,$92.00,1125,1,1125,387.9,t,44,348,40,1,6,5520.0,13/05/2025,4.83,4.73,4.8,,11,0,1.41
8.21566e+17,20250600000000.0,city scrape,"Keep it simple in this peaceful and centrally-located room in the Buckingham Lake neighborhood. Less than 10 minutes from downtown and less than 2 miles from 2 major hospitals. The room has a private en suite bathroom, a comfy bed, and a skylight you can close.  You can make use of the kitchen and the laundry is located in the basement. A CVS, pizza place and Dunkin donuts are within a 7-minute walk. A great bagel shop is a 4 minutes drive or a 15-minute walk away.",https://a0.muscache.com/pictures/miso/Hosting-821566342267452838/original/495fdb1f-27c9-4c09-b961-9de506bd03dc.jpeg,https://www.airbnb.com/users/show/177073982,2018-03-06,"Techie and Returned Peace Corps Volunteer who enjoys eating all sorts of foods, traveling, and spending time with family.  During my free time, you can find me working on some side projects, running, and trying to relax and not drink too much coffee. 

Favorite Countries Traveled: Guatemala and Ecuador

Favorite Dishes:  Beef soup and Kimchi stew

Favorite Quote: ""If you don’t risk anything, you risk even more."" - Erica Jong",100%,f,https://a0.muscache.com/im/pictures/user/0878467a-9a01-443e-a440-31c76bc98953.jpg?aki_policy=profile_x_medium,2,"['email', 'phone']",t,FOURTEENTH WARD,42.66109,Private room in home,1,1 private bath,1.0,$52.00,1125,2,1125,1125.0,t,0,250,3,0,0,0.0,30/11/2023,5.0,5.0,5.0,,2,2,0.11
8.23276e+17,20250600000000.0,previous scrape,,https://a0.muscache.com/pictures/miso/Hosting-823275570359807298/original/11844b98-8431-4c3c-8016-7e6ccb121413.jpeg,https://www.airbnb.com/users/show/500360485,2023-02-09,,,f,https://z0.muscache.cn/im/pictures/user/User-500360485/original/f74602fa-8b29-43a4-8672-9c927c525072.jpeg?aki_policy=profile_x_medium,2,"['email', 'phone']",t,SIXTH WARD,42.65184,Entire townhouse,6,1 bath,,,80,7,80,80.0,,0,0,0,0,0,,,,,,,1,0,
8.26302e+17,20250600000000.0,city scrape,"This stylish light-filled space is perfect for traveling professionals, cozy 2 bedroom apartment minutes from hospitals, parks, and great restaurants. Very walkable location right next to Albany Medical Center.<br /><br />~ fast wi-fi<br />~fully equipped kitchen <br />~55” smart tv<br />~free off street parking <br />~contactless self check-in",https://a0.muscache.com/pictures/miso/Hosting-826301775871257033/original/4263309b-22ed-4cdb-9795-360c2164eb61.jpeg,https://www.airbnb.com/users/show/484673863,2022-10-22,,100%,f,https://a0.muscache.com/im/pictures/user/User/original/bf3bda2c-0427-48fb-a8d8-ef95280e4028.jpeg?aki_policy=profile_x_medium,3,"['email', 'phone']",t,NINTH WARD,42.65613,Entire rental unit,5,1 bath,2.0,$91.00,365,1,365,365.0,t,46,348,32,2,4,8190.0,01/06/2025,4.56,4.72,4.63,,3,0,1.14
8.31123e+17,20250600000000.0,city scrape,"Enjoy a spacious yet cozy home in a quiet neighborhood with off-street parking. Minutes from restaurants, shopping, universities (UAlbany, Sage, St. Rose), parks, museums, hospitals(Albany Med, St.Peters) and State Capital Offices for those traveling for business.  We’re right off the main highway leading to the World Famous Saratoga Race Track (30 min) and Adirondack Mountains/Lake George (50 min)! <br /><br />From this Air Force Family to yours, welcome to our home.",https://a0.muscache.com/pictures/8548103f-2d9b-45f3-9ce7-ba1841b184fc.jpg,https://www.airbnb.com/users/show/210596861,2018-08-19,,100%,t,https://a0.muscache.com/im/pictures/user/f2794d91-d8f8-4fc0-a7df-75f6ad408704.jpg?aki_policy=profile_x_medium,1,"['email', 'phone']",f,FIFTEENTH WARD,42.67076,Entire home,9,2 baths,5.0,$246.00,28,2,1125,1125.0,t,38,330,103,4,44,59040.0,07/06/2025,4.95,5.0,4.88,,1,0,3.76
8.41524e+17,20250600000000.0,city scrape,Relax with the whole family at this peaceful place to stay.,https://a0.muscache.com/pictures/miso/Hosting-841524382518312215/original/f2e6bccc-0815-4931-a258-f4aa1837ea56.jpeg,https://www.airbnb.com/users/show/462042479,2022-06-01,,0%,f,https://a0.muscache.com/im/pictures/user/User-462042479/original/e504a705-f68b-4cd9-a569-7d9fd2d78b01.jpeg?aki_policy=profile_x_medium,2,"['email', 'phone']",f,SIXTH WARD,42.66008,Entire rental unit,4,1 bath,2.0,$137.00,365,3,365,365.0,t,52,356,6,0,5,1644.0,09/07/2024,4.5,4.5,3.83,,2,0,0.28
8.41524e+17,20250600000000.0,city scrape,Newly renovated Beautiful 2 bedroom home right off the main strip and attractions like Washington park festivities like tulip fest and lark street fine restaurants the bus lines that takes you to the mall in colonie and all of downtown attractions also we are 5 to 15 minutes from all major hospitals in Albany here is you’re cozy home away from home come enjoy you’re stay and book you’re time now upon our available we welcome you.,https://a0.muscache.com/pictures/miso/Hosting-841524433909352403/original/c4780329-ee75-4e3f-9757-81e0f81ac4db.jpeg,https://www.airbnb.com/users/show/462042479,2022-06-01,,0%,f,https://a0.muscache.com/im/pictures/user/User-462042479/original/e504a705-f68b-4cd9-a569-7d9fd2d78b01.jpeg?aki_policy=profile_x_medium,2,"['email', 'phone']",f,SIXTH WARD,42.65987,Entire rental unit,4,1 bath,2.0,$120.00,365,3,365,365.0,t,53,357,12,0,0,0.0,03/12/2023,4.83,4.5,3.58,,2,0,0.5
8.43481e+17,20250600000000.0,city scrape,"Thoughtfully updated with modern amenities and chic designer furnishings this 2 bedroom 1 bathroom apartment with an office will make you look forward to coming home! This elegant unit is a set in a historic building on one of the most beautiful streets in Albany’s fabulous Center Square neighborhood. Footsteps  away from great restaurants, cafes, and upscale nightlife.  Check out “Dove and Deer” less than a block away the many other upscale offerings the neighborhood provides.",https://a0.muscache.com/pictures/miso/Hosting-843481456379840308/original/546f7a17-41a9-46eb-843d-1732792df0d3.jpeg,https://www.airbnb.com/users/show/188679144,2018-05-09,"I am a dedicated mother with a passion for health, wellness, gardening, cooking, travel, design, and aesthetics. As a detail-oriented native of the Capital District, I am committed to providing my guests with a delightful and memorable stay in Albany.",89%,t,https://a0.muscache.com/im/pictures/user/User-188679144/original/dbc89522-af0b-4a9f-b89a-43d27fd8d11c.jpeg?aki_policy=profile_x_medium,9,"['email', 'phone']",t,SIXTH WARD,42.65483,Entire rental unit,4,1 bath,2.0,$122.00,365,1,365,365.0,t,33,337,2,0,0,0.0,04/09/2023,3.0,3.0,5.0,,8,0,0.07
8.4596e+17,20250600000000.0,city scrape,"Welcome to our newly renovated 4BR/2BA Dutch-inspired cottage on 1.5 private acres in a forest setting. Perfect for family/friend gatherings. Enjoy an open floor plan with a fully equipped kitchen, cozy living, and all the modern amenities you need for a relaxing visit.  Located only a few minutes from downtown Albany, SUNY Albany, AMC & Albany College of Pharmacy.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODQ1OTYwMTkzNDA5OTQ3NTU2/original/53a1b8fc-d703-4c9c-8f21-d0063657305d.jpeg,https://www.airbnb.com/users/show/268741708,2019-06-15,"Hi! We are Nanette and Drew, a husband and wife team who love renovating and breathing new life into old properties. Together, we have two wonderful daughters who keep us busy and constantly inspired. Drew is a local carpenter with a passion for restoring homes and Nanette loves incorporating Dutch and Scandinavian elements into interior design. As hosts, we love sharing the best of our local community and strive to create a warm and welcoming atmosphere for all of our guests. We look forward to hosting you and helping you discover all that our community has to offer!",100%,t,https://a0.muscache.com/im/pictures/user/d34ad848-eeab-4973-8fbd-73b1f5598d09.jpg?aki_policy=profile_x_medium,1,"['email', 'phone']",t,FIRST WARD,42.63504,Entire home,8,2 baths,5.0,$320.00,30,2,1125,1125.0,t,20,159,116,6,49,81600.0,08/06/2025,4.97,4.97,4.84,,1,0,4.31
8.46586e+17,20250600000000.0,city scrape,"Welcome to our beautiful 3-bedroom, 2-full bathroom home with laundry in the unit! With modern furnishings, comfortable beds, and all the amenities you need, this space is perfect for families, groups of friends, or business travelers. Located in the uptown Manning Boulevard neighborhood, you'll be just a short drive away from local attractions and delicious restaurants. Whether you're here for work or play, this home will provide you with a comfortable and convenient stay. Book your stay today!",https://a0.muscache.com/pictures/miso/Hosting-846586211673806912/original/fdbe5440-57bc-4ab9-a5ee-b07b5b3e199e.jpeg,https://www.airbnb.com/users/show/49372011,2015-11-18,,100%,t,https://a0.muscache.com/im/pictures/user/41becb72-278f-4d29-82bc-a4794d33a7c5.jpg?aki_policy=profile_x_medium,1,"['email', 'phone']",t,TWELFTH WARD,42.67336,Entire rental unit,7,2 baths,3.0,$221.00,1125,3,1125,1125.0,t,0,158,19,0,7,5304.0,24/01/2025,4.79,4.68,4.42,,1,0,0.72
8.4946e+17,20250600000000.0,city scrape,Modern apartment in center of Albany,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODQ5NDYwMTc5MjQ2Nzk0NTEw/original/882c7b26-fb82-4c0d-a013-6c07f5795080.jpeg,https://www.airbnb.com/users/show/1761578,2012-02-16,,100%,f,https://a0.muscache.com/im/users/1761578/profile_pic/1329421167/original.jpg?aki_policy=profile_x_medium,4,"['email', 'phone']",f,SIXTH WARD,42.65432,Entire rental unit,4,2 baths,0.0,$270.00,28,2,28,28.0,t,0,155,2,0,1,1620.0,17/02/2025,5.0,5.0,5.0,,3,0,0.13
8.50173e+17,20250600000000.0,city scrape,"Stay in Albany's Grand House! Relax in this gorgeous, light-filled 600-sf guest suite in the historic Mansion District with dramatic 14-ft ceilings, marble fireplaces, modern art, fresh flowers & plants. Suite includes bedroom, living room w/sleeper sofa, work station & private bath. Perfect for couples or a family! Walk to downtown, MVP Arena, Lark Street, bars & restaurants. 24/7 entry. EV charger (non Tesla). Lovely garden. Coffee, snacks & reliable WiFi. Super clean, comfortable & private.",https://a0.muscache.com/pictures/miso/Hosting-850173470105833039/original/3e281e39-fdd7-47f0-8f5f-bee088c000df.jpeg,https://www.airbnb.com/users/show/120815848,2017-03-15,"I run a content agency called StoryCraft with my partner, Karley. We help startups and nonprofits tell their best stories to attract their ideal audience. We also host a beautiful Airbnb in a historic Albany, NY row house. We would love to host you!",100%,t,https://a0.muscache.com/im/pictures/user/42fedbb1-c359-4cb9-9b97-358254357eee.jpg?aki_policy=profile_x_medium,1,"['email', 'phone', 'work_email']",t,SECOND WARD,42.6446,Private room in townhouse,3,1 private bath,2.0,$86.00,30,1,1125,1125.0,t,28,327,174,5,90,21930.0,07/06/2025,4.96,4.99,4.71,,1,1,6.57
8.50654e+17,20250600000000.0,city scrape,"Hello, thanks for checking out my listing! This vintage, updated home has  multiple living areas inc. 2 living rooms, dining room, enclosed porch & outdoor patio with tree-lined back yard. large bedroom with closet, shared 1.5 baths. plenty of on street parking.  2 mi to Albany Medical, the VA, 1 mi to St Peter's. Approx. 1 mi (walkable!) from University at Albany main campus, Harriman State office campus, groceries & nightlife.<br />An affectionate senior cat lives here!",https://a0.muscache.com/pictures/hosting/Hosting-850653820133738660/original/1bdf38cb-b30b-4d8a-9e42-8ff12b9126dc.jpeg,https://www.airbnb.com/users/show/20536619,2014-08-25,I love hosting international students and professionals relocating to the area because I get to help introduce them to our amazing city!,100%,t,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_x_medium,8,"['email', 'phone']",t,THIRTEENTH WARD,42.67177,Private room in home,1,1.5 shared baths,1.0,$61.00,89,5,89,89.0,t,3,85,16,1,8,4880.0,22/05/2025,5.0,4.94,4.88,,8,7,0.71
8.57982e+17,20250600000000.0,city scrape,"Relax in a newly renovated one bedroom/one bathroom apartment located on the 2nd floor of a charming brownstone building. It features lofty ceilings with beautiful architecture and a newly updated kitchen. Conveniently located to the Palace Theater, Capitol Rep Theater, Times Union Center and the Empire State Plaza. This rental is in walking distance to many popular eateries, bars, and more to explore! Laundry on Site for Long-Term Stays",https://a0.muscache.com/pictures/miso/Hosting-857981934159027424/original/4f02f91d-9e9e-4ebd-9355-d829719a8ff5.jpeg,https://www.airbnb.com/users/show/60293220,2016-02-24,,100%,t,https://a0.muscache.com/im/pictures/user/7565f399-7df6-4497-8893-9c41faac79ea.jpg?aki_policy=profile_x_medium,3,"['email', 'phone', 'work_email']",t,THIRD WARD,42.65817,Entire rental unit,2,1 bath,1.0,$89.00,365,4,365,365.0,t,43,347,22,1,8,4272.0,17/05/2025,4.82,4.91,4.64,,3,0,0.88
8.70457e+17,20250600000000.0,city scrape,"Keep it simple in this peaceful and centrally-located room in the Buckingham Lake neighborhood. Less than 10 minutes from downtown and less than 2 miles from 2 major hospitals. The room has a private en suite bathroom, a comfy bed, and a balcony you can use. You can make use of the kitchen and the laundry is located in the basement. A CVS, pizza place and Dunkin donuts are within a 7-minute walk. A great bagel shop is a 4 minutes drive or a 15-minute walk away.",https://a0.muscache.com/pictures/miso/Hosting-870457209918967324/original/af88955d-ec56-4cb5-9cf3-c563490e7935.jpeg,https://www.airbnb.com/users/show/177073982,2018-03-06,"Techie and Returned Peace Corps Volunteer who enjoys eating all sorts of foods, traveling, and spending time with family.  During my free time, you can find me working on some side projects, running, and trying to relax and not drink too much coffee. 

Favorite Countries Traveled: Guatemala and Ecuador

Favorite Dishes:  Beef soup and Kimchi stew

Favorite Quote: ""If you don’t risk anything, you risk even more."" - Erica Jong",100%,f,https://a0.muscache.com/im/pictures/user/0878467a-9a01-443e-a440-31c76bc98953.jpg?aki_policy=profile_x_medium,2,"['email', 'phone']",t,FOURTEENTH WARD,42.66128,Private room in home,1,1 private bath,1.0,$52.00,1125,2,1125,1125.0,t,0,280,4,0,2,0.0,02/03/2024,5.0,5.0,5.0,,2,2,0.19
8.81232e+17,20250600000000.0,city scrape,"Ideal Exposed brick 2nd floor, 1-Bedroom 1-Officeapartment located in the heart ofAlbany's across fromWashington Park, a few minutes walking distance from Albany Med, several minutes fromstate offices and plaza, with vibrant dining options from pubs with local draft beer to restaurants with large variety of globalfoods within walking distance makes this unit aPerfect location for a short or long stay! This unit has freeStreet Parking",https://a0.muscache.com/pictures/prohost-api/Hosting-881231954286264195/original/8394aa9b-ee57-45da-bfcb-701cec649434.jpeg,https://www.airbnb.com/users/show/37769478,2015-07-07,Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,98%,,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,14,"['email', 'phone']",t,SIXTH WARD,42.65379,Entire rental unit,2,1 bath,1.0,$100.00,1125,1,1125,539.9,t,0,280,20,0,7,7200.0,11/04/2025,4.85,4.9,4.95,,11,0,0.78
8.8223e+17,20250600000000.0,city scrape,"The Rose Haven space<br /><br />Welcome to The Rose Haven Apartment! This unique oasis is nestled in the heart of the City of Albany, New York, offering a perfect location near Historic Washington Park. It promises a secluded romantic getaway immersed in the dreamy natural ambiance of Washington Park. <br /><br />Once you are ready to rest and relax, retreat to the lovely bedroom, where you can recharge after an exciting day of adventuring throughout the City of Albany.",https://a0.muscache.com/pictures/miso/Hosting-882229561343619620/original/9c641dc1-6e86-426c-aaff-2f9294500d2f.jpeg,https://www.airbnb.com/users/show/512736975,2023-05-02,I'm Miguelino and I love to travel and architecture!,100%,t,https://a0.muscache.com/im/pictures/user/bcb1c75c-dd1a-4e89-a4ec-e33fd81361c2.jpg?aki_policy=profile_x_medium,1,"['email', 'phone']",t,TENTH WARD,42.6599733,Entire rental unit,3,1 bath,1.0,$64.00,90,2,1125,1125.0,t,44,253,61,0,31,6912.0,15/02/2025,4.85,4.77,4.62,,1,0,2.43
8.87168e+17,20250600000000.0,city scrape,Your family will be close to everything when you stay at this centrally-located place.,https://a0.muscache.com/pictures/5b7af4a0-1466-446b-8e19-0c8b865e7d1e.jpg,https://www.airbnb.com/users/show/459472925,2022-05-16,,40%,f,https://a0.muscache.com/im/pictures/user/User-459472925/original/3f898237-4faa-45f2-9c5a-0208f2d6190b.jpeg?aki_policy=profile_x_medium,2,['phone'],t,THIRD WARD,42.66246,Private room in rental unit,1,1 shared bath,2.0,$36.00,1125,1,1125,1125.0,t,49,353,27,1,12,1728.0,16/05/2025,4.7,4.93,4.11,,2,2,1.1
8.87179e+17,20250600000000.0,city scrape,"Comfortable home, away from home.",https://a0.muscache.com/pictures/f4056597-45d8-4065-9a86-0a4031d7c300.jpg,https://www.airbnb.com/users/show/459472925,2022-05-16,,40%,f,https://a0.muscache.com/im/pictures/user/User-459472925/original/3f898237-4faa-45f2-9c5a-0208f2d6190b.jpeg?aki_policy=profile_x_medium,2,['phone'],t,THIRD WARD,42.6628771,Private room in rental unit,2,1.5 baths,1.0,$46.00,365,1,365,365.0,t,52,356,29,0,18,3864.0,15/11/2024,4.83,5.0,4.38,,2,2,1.16
8.98744e+17,20250600000000.0,city scrape,"Whatever brings you to Albany, New York – wish to explore the city, just have a good time and enjoy nightlife, graduation or sporting events, visiting university, business, or any other reason, the location of this traditional colonial home is designed comfortably for your stay. <br />Guests have private access to the entire 1872sqft house, free WiFi, free parking on premises that can accommodate at least 2 full size cars, private fenced backyard and full use of your own washing machine and dryer.",https://a0.muscache.com/pictures/miso/Hosting-898743867240851780/original/f7f36ab1-5b71-494f-b846-8f976b61d25c.jpeg,https://www.airbnb.com/users/show/516414095,2023-05-24,,100%,t,https://a0.muscache.com/im/pictures/user/User-516414095/original/48407829-fe41-424b-a5ee-aa22cab6cdff.jpeg?aki_policy=profile_x_medium,1,"['email', 'phone']",t,TENTH WARD,42.66087,Entire home,11,2 baths,6.0,$200.00,90,2,1125,1125.0,t,44,250,53,1,20,16800.0,25/05/2025,4.87,4.92,4.75,,1,0,2.2
9.02166e+17,20250600000000.0,city scrape,This loft style 2 bedroom apartment is a very unique find in Albany. This spacious unit features:<br /><br />- 4K Smart TV<br />- In unit washer/dryer<br />- Fully stocked kitchen and bathroom<br />- High speed internet<br />- Your very own private entrance separate from the building<br />- Private patio <br />- 1 free resident permit parking spot,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTAyMTY2MjE2MDYwODI0NTI1/original/0ac62610-1d66-4756-8f04-cef5efd6ecc9.jpeg,https://www.airbnb.com/users/show/47625981,2015-10-28,,100%,f,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,19,"['email', 'phone']",t,SEVENTH WARD,42.64787,Entire rental unit,5,1 bath,2.0,$140.00,365,2,365,365.0,t,41,345,49,0,26,10920.0,26/02/2025,4.76,4.76,4.61,,18,0,2.04
9.02327e+17,20250600000000.0,city scrape,"Welcome to the *LEO* home! Recently renovated 1st floor 4 bedroom apartment. With a shared living room, bathroom, and kitchen. It is only 1 mile from Albany Med and nearby local hospitals. This is a shared accommodation with other professionals. One traveler is allowed per bedroom. AC in the bedroom. BRAND NEW full-size memory foam mattress and new pillows! Each bedroom has blackout curtains which are perfect for night shifters or swing shifts!",https://a0.muscache.com/pictures/miso/Hosting-902326803627859755/original/3870877c-f0df-4b2c-916b-6068da4b5314.jpeg,https://www.airbnb.com/users/show/349460842,2020-06-10,Hi my name is Scott Guadagnino. I’ve been in the Albany area for 9 years. Went to school in South Carolina. We love hosting and having guests at our 4 Airbnb’s!,100%,t,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_x_medium,17,"['email', 'phone']",t,TENTH WARD,42.66174,Private room in home,1,1 shared bath,1.0,$70.00,365,30,365,365.0,t,0,288,0,0,0,0.0,,,,,,17,13,
9.04393e+17,20250600000000.0,city scrape,Enjoy a stylish experience at this centrally-located place.,https://a0.muscache.com/pictures/miso/Hosting-904392960639597224/original/15174f9e-79ce-4967-803c-19de4e994396.jpeg,https://www.airbnb.com/users/show/4259750,2012-11-27,"I was born in Poland but grew up in NY and now i'm back in NY after grad school in Europe.  I love sailing, flying gliders, hiking, hammocks, cycling, photography, travel, minimalism, tennis,  podcasts, biohacking and my KJV.  I started traveling airbnb during my time in Europe and now I’m a host in NY! 
Listings:
airbnb.com/h/38eden
airbnb.com/h/55eden
airbnb.com/h/18home
airbnb.com/h/24miller
airbnb.com/h/24eden
airbnb.com/h/433western",100%,t,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_x_medium,8,"['email', 'phone']",t,THIRTEENTH WARD,42.6652959,Entire rental unit,5,2 baths,2.0,$239.00,730,1,730,730.0,t,60,269,18,0,11,5736.0,08/12/2024,5.0,5.0,4.89,,8,0,0.74
